STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3028;19510101;-999;-999;-999;    5;   0.4;   8;    0.000;   5;   6.0;   5.5;    -999;    0.7;   86.00;    2.0;   -5.4;-999;eor
       3028;19510102;-999;-999;-999;    5;   2.1;   1;    0.000;   2;   7.7;   5.9;    -999;    1.6;   86.00;    3.0;    0.0;-999;eor
       3028;19510103;-999;-999;-999;    5;   0.0;   0;    2.100;   0;   5.3;   5.9;    -999;    0.5;   91.00;    1.8;   -0.1;-999;eor
       3028;19510104;-999;-999;-999;    5;   0.5;   7;    1.900;   0;   4.7;   5.5;    -999;    2.1;   77.00;    3.0;    0.7;-999;eor
       3028;19510105;-999;-999;-999;    5;   3.0;   1;    0.000;   0;   7.3;   7.7;    -999;    4.5;   93.00;    5.5;    2.3;-999;eor
       3028;19510106;-999;-999;-999;    5;   0.5;   1;    0.000;   0;   6.7;   7.3;    -999;    6.2;   77.00;    7.0;    4.8;-999;eor
       3028;19510107;-999;-999;-999;    5;   0.1;   1;    0.300;   0;   8.0;   6.5;    -999;    5.8;   70.00;    6.6;    4.8;-999;eor
       3028;19510108;-999;-999;-999;    5;   1.0;   1;    0.000;   0;   8.0;   7.3;    -999;    5.6;   81.00;    6.5;    4.7;-999;eor
       3028;19510109;-999;-999;-999;    5;   3.7;   1;    0.700;   0;   6.0;   6.5;    -999;    3.4;   82.00;    5.5;    2.3;-999;eor
       3028;19510110;-999;-999;-999;    5;   0.1;   1;    3.500;   0;   2.7;   5.6;    -999;    3.2;   72.00;    5.5;   -1.2;-999;eor
       3028;19510111;-999;-999;-999;    5;   2.0;   1;    0.000;   0;   8.0;   7.3;    -999;    7.4;   72.00;    8.0;    2.7;-999;eor
       3028;19510112;-999;-999;-999;    5;   0.0;   0;    0.300;   0;   6.0;   7.3;    -999;    6.1;   76.00;    9.2;    4.2;-999;eor
       3028;19510113;-999;-999;-999;    5;   0.4;   1;    0.100;   0;   7.0;   5.6;    -999;    4.3;   69.00;    5.2;    2.0;-999;eor
       3028;19510114;-999;-999;-999;    5;   5.0;   1;    0.000;   0;   7.3;   7.1;    -999;    4.6;   83.00;    5.8;    2.8;-999;eor
       3028;19510115;-999;-999;-999;    5;  11.5;   1;    0.400;   0;   8.0;   7.1;    -999;    3.1;   90.00;    5.7;    1.8;-999;eor
       3028;19510116;-999;-999;-999;    5;   1.9;   1;    0.100;   0;   7.3;   7.1;    -999;    3.1;   92.00;    4.0;    0.6;-999;eor
       3028;19510117;-999;-999;-999;    5;  12.7;   8;    0.000;   0;   8.0;   6.9;    -999;    3.8;   88.00;    5.2;    1.2;-999;eor
       3028;19510118;-999;-999;-999;    5;  14.7;   1;    0.000;   0;   8.0;   7.5;    -999;    4.3;   88.00;    6.2;    3.4;-999;eor
       3028;19510119;-999;-999;-999;    5;   9.3;   1;    0.000;   0;   7.3;   6.9;    -999;    3.8;   88.00;    4.2;    1.6;-999;eor
       3028;19510120;-999;-999;-999;    5;   0.1;   1;    0.800;   0;   7.7;   5.9;    -999;    3.8;   72.00;    5.0;    3.0;-999;eor
       3028;19510121;-999;-999;-999;    5;   0.1;   7;    4.300;   0;   3.7;   4.5;    -999;    0.4;   67.00;    3.8;   -2.1;-999;eor
       3028;19510122;-999;-999;-999;    5;   1.2;   1;    0.000;   0;   7.7;   6.8;    -999;    2.5;   92.00;    4.2;   -2.0;-999;eor
       3028;19510123;-999;-999;-999;    5;   0.2;   1;    0.000;   0;   8.0;   7.7;    -999;    3.5;   97.00;    4.6;    2.6;-999;eor
       3028;19510124;-999;-999;-999;    5;   0.0;   1;    3.300;   0;   4.7;   6.3;    -999;    2.8;   80.00;    6.5;    0.0;-999;eor
       3028;19510125;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   7.7;   5.1;    -999;    0.0;   81.00;    1.5;   -1.0;-999;eor
       3028;19510126;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   5.5;    -999;    0.1;   89.00;    0.3;   -1.2;-999;eor
       3028;19510127;-999;-999;-999;    5;   0.2;   1;    1.100;   0;   8.0;   6.0;    -999;    1.5;   87.00;    3.0;    0.2;-999;eor
       3028;19510128;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   6.1;    -999;    1.0;   93.00;    2.4;    0.3;-999;eor
       3028;19510129;-999;-999;-999;    5;   0.1;   7;    0.000;   0;   8.0;   5.3;    -999;   -0.4;   90.00;    0.5;   -1.1;-999;eor
       3028;19510130;-999;-999;-999;    5;   0.0;   0;    0.100;   0;   8.0;   5.9;    -999;    0.3;   94.00;    1.2;   -1.2;-999;eor
       3028;19510131;-999;-999;-999;    5;   0.0;   0;    0.600;   0;   7.3;   6.0;    -999;    0.7;   91.00;    3.0;   -1.2;-999;eor
       3028;19510201;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   6.1;    -999;    0.7;   94.00;    1.2;   -0.1;-999;eor
       3028;19510202;-999;-999;-999;    5;   0.2;   7;    0.300;   0;   8.0;   5.7;    -999;    0.5;   91.00;    1.8;   -1.0;-999;eor
       3028;19510203;-999;-999;-999;    5;   0.2;   8;    0.000;   0;   6.0;   4.7;    -999;   -2.3;   89.00;    0.2;   -3.2;-999;eor
       3028;19510204;-999;-999;-999;    5;   0.2;   1;    2.700;   0;   4.7;   5.3;    -999;    2.0;   78.00;    4.1;   -4.3;-999;eor
       3028;19510205;-999;-999;-999;    5;   2.4;   1;    0.000;   0;   6.7;   6.1;    -999;    3.0;   80.00;    6.2;    1.4;-999;eor
       3028;19510206;-999;-999;-999;    5;   0.0;   1;    0.800;   0;   3.7;   6.3;    -999;    4.8;   73.00;    7.1;    1.5;-999;eor
       3028;19510207;-999;-999;-999;    5;   0.0;   0;    8.000;   0;   3.7;   6.0;    -999;    4.7;   71.00;    8.0;    0.6;-999;eor
       3028;19510208;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   5.7;   6.1;    -999;    5.6;   69.00;    6.8;    1.8;-999;eor
       3028;19510209;-999;-999;-999;    5;   0.3;   1;    1.200;   0;   7.3;   8.1;    -999;    8.7;   70.00;   11.4;    6.6;-999;eor
       3028;19510210;-999;-999;-999;    5;   4.8;   8;    0.000;   0;   8.0;   7.2;    -999;    2.8;   92.00;    7.9;    0.3;-999;eor
       3028;19510211;-999;-999;-999;    5;   0.1;   1;    0.000;   0;   7.0;   6.8;    -999;    3.4;   87.00;    5.5;    1.0;-999;eor
       3028;19510212;-999;-999;-999;    5;   0.4;   1;    2.900;   0;   6.0;   7.5;    -999;    4.2;   89.00;    8.8;    2.0;-999;eor
       3028;19510213;-999;-999;-999;    5;   5.8;   7;    0.700;   0;   5.7;   6.4;    -999;    2.0;   91.00;    4.2;   -1.2;-999;eor
       3028;19510214;-999;-999;-999;    5;   2.2;   1;    0.000;   1;   8.0;   6.5;    -999;    2.2;   94.00;    3.6;   -0.1;-999;eor
       3028;19510215;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.0;   6.5;    -999;    2.8;   85.00;    5.5;    1.3;-999;eor
       3028;19510216;-999;-999;-999;    5;   0.0;   1;    6.600;   0;   4.3;   5.2;    -999;   -1.0;   94.00;    0.0;   -4.4;-999;eor
       3028;19510217;-999;-999;-999;    5;  13.2;   1;    1.100;   0;   7.0;   7.3;    -999;    5.6;   81.00;    6.7;   -0.5;-999;eor
       3028;19510218;-999;-999;-999;    5;   2.6;   1;    2.700;   0;   8.0;   5.9;    -999;    3.6;   76.00;    5.9;    1.3;-999;eor
       3028;19510219;-999;-999;-999;    5;   3.4;   1;    2.100;   0;   7.7;   6.3;    -999;    3.8;   78.00;    4.8;    2.1;-999;eor
       3028;19510220;-999;-999;-999;    5;   1.2;   1;    3.200;   0;   5.7;   6.7;    -999;    5.7;   75.00;    7.5;    1.4;-999;eor
       3028;19510221;-999;-999;-999;    5;   3.2;   1;    2.200;   0;   5.7;   6.3;    -999;    4.8;   71.00;    6.3;    3.3;-999;eor
       3028;19510222;-999;-999;-999;    5;   1.3;   8;    2.600;   0;   7.0;   5.9;    -999;    4.1;   71.00;    6.7;    1.0;-999;eor
       3028;19510223;-999;-999;-999;    5;   6.3;   1;    0.400;   0;   8.0;   6.4;    -999;    2.2;   90.00;    3.9;    0.5;-999;eor
       3028;19510224;-999;-999;-999;    5;   0.0;   1;    2.600;   0;   4.0;   6.1;    -999;    1.6;   87.00;    4.2;   -0.3;-999;eor
       3028;19510225;-999;-999;-999;    5;   0.0;   0;    5.300;   0;   6.7;   5.5;    -999;    2.1;   78.00;    5.9;   -2.7;-999;eor
       3028;19510226;-999;-999;-999;    5;   2.5;   7;    0.000;   0;   7.7;   6.3;    -999;    1.6;   91.00;    2.6;    0.0;-999;eor
       3028;19510227;-999;-999;-999;    5;   0.1;   7;    3.400;   0;   6.0;   5.1;    -999;   -0.7;   87.00;    2.1;   -2.0;-999;eor
       3028;19510228;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.3;   4.7;    -999;   -0.4;   78.00;   -0.1;   -1.7;-999;eor
       3028;19510301;-999;-999;-999;    5;   0.9;   7;    0.200;   0;   7.3;   4.8;    -999;   -0.6;   82.00;    1.3;   -1.8;-999;eor
       3028;19510302;-999;-999;-999;    5;   0.0;   1;    2.400;   1;   7.7;   4.4;    -999;   -1.0;   77.00;    0.0;   -3.1;-999;eor
       3028;19510303;-999;-999;-999;    5;   0.0;   1;    5.800;   0;   3.7;   4.1;    -999;   -1.8;   77.00;    0.0;   -4.2;-999;eor
       3028;19510304;-999;-999;-999;    5;   0.0;   0;   10.200;   0;   1.0;   4.4;    -999;   -1.8;   81.00;    3.1;   -6.6;-999;eor
       3028;19510305;-999;-999;-999;    5;   0.0;   1;    6.100;   0;   3.0;   4.4;    -999;   -2.0;   81.00;    0.9;   -3.9;-999;eor
       3028;19510306;-999;-999;-999;    5;   0.0;   1;    4.900;   0;   4.0;   4.1;    -999;   -0.8;   73.00;    6.0;   -5.2;-999;eor
       3028;19510307;-999;-999;-999;    5;   0.0;   0;    9.800;   0;   0.0;   4.5;    -999;    1.8;   69.00;    8.8;   -4.7;-999;eor
       3028;19510308;-999;-999;-999;    5;   0.2;   7;    0.000;   0;   8.0;   4.8;    -999;   -0.4;   81.00;    0.9;   -2.0;-999;eor
       3028;19510309;-999;-999;-999;    5;   1.5;   7;    0.000;   0;   8.0;   4.3;    -999;   -1.6;   78.00;   -0.5;   -3.1;-999;eor
       3028;19510310;-999;-999;-999;    5;   0.0;   1;    0.000;   1;   7.3;   4.5;    -999;   -0.6;   77.00;    0.8;   -3.5;-999;eor
       3028;19510311;-999;-999;-999;    5;   0.9;   1;    1.800;   0;   6.3;   5.3;    -999;    2.8;   73.00;    6.9;   -1.0;-999;eor
       3028;19510312;-999;-999;-999;    5;   0.0;   0;    2.600;   0;   5.3;   6.1;    -999;    4.6;   72.00;    9.4;    1.4;-999;eor
       3028;19510313;-999;-999;-999;    5;   0.2;   1;    6.800;   0;   4.0;   5.6;    -999;    9.1;   55.00;   14.9;    1.2;-999;eor
       3028;19510314;-999;-999;-999;    5;   2.9;   1;    3.600;   0;   5.0;   6.8;    -999;    7.4;   65.00;   11.1;    5.0;-999;eor
       3028;19510315;-999;-999;-999;    5;   1.7;   1;    0.300;   0;   7.7;   6.8;    -999;    6.1;   74.00;    7.5;    4.3;-999;eor
       3028;19510316;-999;-999;-999;    5;   3.2;   1;    8.500;   0;   5.7;   6.7;    -999;    7.4;   66.00;   11.9;    3.7;-999;eor
       3028;19510317;-999;-999;-999;    5;   6.9;   1;    0.200;   0;   8.0;  11.6;    -999;   11.2;   91.00;   13.8;    6.3;-999;eor
       3028;19510318;-999;-999;-999;    5;   2.4;   1;    2.900;   0;   7.3;   8.8;    -999;   10.3;   68.00;   13.8;    8.0;-999;eor
       3028;19510319;-999;-999;-999;    5;  12.6;   1;    0.000;   0;   7.3;   6.9;    -999;    3.5;   83.00;    5.8;    0.4;-999;eor
       3028;19510320;-999;-999;-999;    5;   0.7;   1;    7.000;   0;   5.7;   5.2;    -999;    0.7;   79.00;    5.5;   -1.3;-999;eor
       3028;19510321;-999;-999;-999;    5;   0.0;   0;   10.900;   0;   0.7;   3.7;    -999;    0.7;   59.00;    6.2;   -5.3;-999;eor
       3028;19510322;-999;-999;-999;    5;   8.0;   1;    0.000;   0;   7.7;   5.3;    -999;    3.7;   66.00;    5.5;   -0.9;-999;eor
       3028;19510323;-999;-999;-999;    5;   3.2;   8;    0.000;   0;   8.0;   9.3;    -999;    8.5;   85.00;    9.5;    3.7;-999;eor
       3028;19510324;-999;-999;-999;    5;   2.9;   7;    3.800;   0;   6.3;   6.4;    -999;    2.7;   84.00;    8.8;    0.6;-999;eor
       3028;19510325;-999;-999;-999;    5;   0.0;   0;    5.500;   0;   5.3;   5.1;    -999;    1.4;   77.00;    5.0;   -1.2;-999;eor
       3028;19510326;-999;-999;-999;    5;   7.7;   8;    1.400;   0;   7.3;   5.5;    -999;    1.3;   82.00;    2.8;    0.0;-999;eor
       3028;19510327;-999;-999;-999;    5;   5.0;   8;    0.600;   0;   8.0;   6.7;    -999;    3.3;   81.00;    7.2;    0.3;-999;eor
       3028;19510328;-999;-999;-999;    5;   5.8;   8;    1.900;   0;   5.7;   5.6;    -999;    0.8;   87.00;    3.0;   -0.8;-999;eor
       3028;19510329;-999;-999;-999;    5;   1.6;   8;    2.700;   0;   4.7;   5.5;    -999;    0.4;   86.00;    4.9;   -1.1;-999;eor
       3028;19510330;-999;-999;-999;    5;   0.0;   0;    5.300;   0;   5.3;   4.8;    -999;    3.4;   64.00;    7.0;   -3.6;-999;eor
       3028;19510331;-999;-999;-999;    5;   4.5;   1;    2.000;   0;   6.3;   7.5;    -999;    4.2;   87.00;   10.5;   -1.1;-999;eor
       3028;19510401;-999;-999;-999;    5;   0.5;   1;    2.200;   0;   7.3;   7.3;    -999;    6.4;   78.00;    8.5;    0.7;-999;eor
       3028;19510402;-999;-999;-999;    5;   5.2;   1;    3.300;   0;   5.7;   7.6;    -999;    6.0;   79.00;   10.5;    3.9;-999;eor
       3028;19510403;-999;-999;-999;    5;   1.4;   1;    4.900;   0;   5.7;   6.8;    -999;    4.8;   80.00;   10.0;    2.4;-999;eor
       3028;19510404;-999;-999;-999;    5;   0.5;   1;    5.100;   0;   4.7;   6.9;    -999;    8.8;   66.00;   12.0;    2.8;-999;eor
       3028;19510405;-999;-999;-999;    5;   0.1;   1;    5.400;   0;   3.7;   7.2;    -999;    7.1;   72.00;   11.0;    2.9;-999;eor
       3028;19510406;-999;-999;-999;    5;   9.5;   1;    0.500;   0;   7.3;   7.6;    -999;    9.9;   67.00;   13.2;    3.4;-999;eor
       3028;19510407;-999;-999;-999;    5;   0.6;   1;    0.900;   0;   7.0;   8.4;    -999;    8.0;   75.00;   11.2;    3.3;-999;eor
       3028;19510408;-999;-999;-999;    5;   4.2;   1;    4.800;   0;   5.0;   7.9;    -999;    6.6;   81.00;    9.9;    3.4;-999;eor
       3028;19510409;-999;-999;-999;    5;  10.6;   1;    3.700;   0;   8.0;   7.9;    -999;    4.6;   92.00;    6.3;    2.9;-999;eor
       3028;19510410;-999;-999;-999;    5;   0.5;   1;    0.000;   0;   7.0;   7.3;    -999;    3.8;   90.00;    6.8;    2.4;-999;eor
       3028;19510411;-999;-999;-999;    5;   0.0;   0;    4.700;   0;   5.3;   5.9;    -999;    6.8;   65.00;   11.0;    0.2;-999;eor
       3028;19510412;-999;-999;-999;    5;   0.0;   0;   10.100;   0;   2.3;   6.4;    -999;    6.2;   72.00;   10.5;    0.1;-999;eor
       3028;19510413;-999;-999;-999;    5;   1.2;   1;    2.100;   0;   6.0;   7.9;    -999;    7.8;   72.00;   14.0;    5.4;-999;eor
       3028;19510414;-999;-999;-999;    5;   5.7;   1;    3.900;   0;   4.7;   7.3;    -999;    3.6;   88.00;    6.0;    1.1;-999;eor
       3028;19510415;-999;-999;-999;    5;   0.0;   0;    8.600;   0;   3.3;   5.6;    -999;    5.5;   65.00;    9.7;    0.6;-999;eor
       3028;19510416;-999;-999;-999;    5;   0.5;   1;    7.400;   0;   5.7;   6.3;    -999;   11.1;   49.00;   16.7;    1.0;-999;eor
       3028;19510417;-999;-999;-999;    5;   0.0;   0;    9.900;   0;   4.7;   6.0;    -999;    5.5;   66.00;   11.9;    3.9;-999;eor
       3028;19510418;-999;-999;-999;    5;   0.0;   0;   11.300;   0;   4.3;   6.0;    -999;    9.0;   60.00;   14.8;   -2.1;-999;eor
       3028;19510419;-999;-999;-999;    5;   0.2;   1;    5.700;   0;   5.3;   7.9;    -999;    7.1;   74.00;   13.0;    5.7;-999;eor
       3028;19510420;-999;-999;-999;    5;   0.0;   0;    8.600;   0;   5.7;   4.7;    -999;    5.7;   53.00;   10.2;    1.9;-999;eor
       3028;19510421;-999;-999;-999;    5;   0.0;   0;   10.500;   0;   1.7;   6.0;    -999;    3.6;   73.00;    9.0;    1.4;-999;eor
       3028;19510422;-999;-999;-999;    5;   0.0;   1;   11.300;   0;   0.3;   5.1;    -999;    5.2;   63.00;   12.2;   -2.4;-999;eor
       3028;19510423;-999;-999;-999;    5;   0.0;   0;   12.600;   0;   0.7;   5.2;    -999;    6.9;   58.00;   17.5;   -0.9;-999;eor
       3028;19510424;-999;-999;-999;    5;   0.0;   0;   13.300;   0;   0.0;   5.7;    -999;   10.9;   48.00;   21.0;    2.6;-999;eor
       3028;19510425;-999;-999;-999;    5;   0.0;   0;   13.400;   0;   0.0;   7.3;    -999;   13.3;   51.00;   24.8;    3.8;-999;eor
       3028;19510426;-999;-999;-999;    5;   0.0;   1;    8.300;   0;   3.0;   8.9;    -999;   17.6;   49.00;   26.5;    7.9;-999;eor
       3028;19510427;-999;-999;-999;    5;   4.7;   1;    0.200;   0;   8.0;   8.7;    -999;    7.6;   83.00;   17.8;    7.0;-999;eor
       3028;19510428;-999;-999;-999;    5;   2.5;   1;    0.000;   0;   8.0;   8.3;    -999;    5.6;   91.00;    7.6;    5.0;-999;eor
       3028;19510429;-999;-999;-999;    5;   0.0;   1;    3.000;   0;   8.0;   6.5;    -999;    4.8;   77.00;    7.1;    1.8;-999;eor
       3028;19510430;-999;-999;-999;    5;   0.7;   1;    2.100;   0;   6.3;   6.0;    -999;    4.0;   75.00;    9.0;    1.1;-999;eor
       3028;19510501;-999;-999;-999;    5;   0.0;   0;   14.000;-999;   1.7;   7.7;    -999;   10.8;   62.00;   17.0;    0.4;-999;eor
       3028;19510502;-999;-999;-999;    5;   0.0;   0;   14.000;-999;   1.0;   9.3;    -999;   14.4;   60.00;   21.5;    7.2;-999;eor
       3028;19510503;-999;-999;-999;    5;   0.0;   0;   13.700;-999;   4.0;  11.2;    -999;   14.1;   70.00;   19.5;    6.6;-999;eor
       3028;19510504;-999;-999;-999;    5;  23.0;   1;    7.500;-999;   4.7;  12.5;    -999;   14.2;   76.00;   20.3;    9.8;-999;eor
       3028;19510505;-999;-999;-999;    5;   0.0;   0;    8.200;-999;   3.7;  10.5;    -999;   11.4;   77.00;   17.3;    9.2;-999;eor
       3028;19510506;-999;-999;-999;    5;   0.0;   0;   13.900;-999;   1.7;   9.7;    -999;   13.1;   66.00;   20.0;    4.9;-999;eor
       3028;19510507;-999;-999;-999;    5;   0.0;   0;   10.300;-999;   5.3;  10.3;    -999;   15.0;   60.00;   22.3;    9.7;-999;eor
       3028;19510508;-999;-999;-999;    5;   4.4;   1;    0.800;-999;   8.0;  11.7;    -999;   11.2;   89.00;   15.1;    8.4;-999;eor
       3028;19510509;-999;-999;-999;    5;   0.1;   1;    0.000;-999;   8.0;  11.1;    -999;   10.9;   85.00;   13.5;    9.5;-999;eor
       3028;19510510;-999;-999;-999;    5;   0.0;   0;    2.700;-999;   5.0;   8.8;    -999;   10.4;   70.00;   14.3;    8.6;-999;eor
       3028;19510511;-999;-999;-999;    5;   0.0;   0;   13.900;-999;   1.0;   6.3;    -999;    8.4;   57.00;   14.8;    2.8;-999;eor
       3028;19510512;-999;-999;-999;    5;   0.0;   0;   14.000;-999;   0.3;   7.1;    -999;    9.4;   61.00;   16.7;    0.9;-999;eor
       3028;19510513;-999;-999;-999;    5;   1.5;   1;    8.700;-999;   5.3;   8.1;    -999;    9.4;   70.00;   15.4;    2.4;-999;eor
       3028;19510514;-999;-999;-999;    5;   5.3;   1;    1.200;-999;   7.7;   9.5;    -999;    7.8;   89.00;   10.5;    6.3;-999;eor
       3028;19510515;-999;-999;-999;    5;   2.2;   1;    0.400;-999;   8.0;   9.3;    -999;    7.2;   92.00;   10.8;    5.3;-999;eor
       3028;19510516;-999;-999;-999;    5;   5.2;   1;    2.600;-999;   5.0;   8.1;    -999;    6.0;   84.00;   10.0;    4.1;-999;eor
       3028;19510517;-999;-999;-999;    5;   0.0;   1;    9.800;-999;   3.3;  10.0;    -999;   10.8;   78.00;   15.5;    0.9;-999;eor
       3028;19510518;-999;-999;-999;    5;   0.0;   1;   10.200;-999;   2.7;  10.8;    -999;   13.4;   70.00;   18.2;    8.4;-999;eor
       3028;19510519;-999;-999;-999;    5;   0.0;   0;   13.800;-999;   1.0;  12.1;    -999;   15.8;   68.00;   22.5;    9.6;-999;eor
       3028;19510520;-999;-999;-999;    5;   0.0;   0;   11.100;-999;   4.7;  12.7;    -999;   17.8;   63.00;   24.5;   10.8;-999;eor
       3028;19510521;-999;-999;-999;    5;  10.2;   1;    0.000;-999;   8.0;  12.7;    -999;   11.3;   93.00;   17.2;    9.9;-999;eor
       3028;19510522;-999;-999;-999;    5;   3.0;   1;    4.600;-999;   5.3;  11.9;    -999;   12.5;   81.00;   18.0;    9.5;-999;eor
       3028;19510523;-999;-999;-999;    5;   0.1;   1;    1.800;-999;   6.7;  11.7;    -999;   14.1;   73.00;   18.8;    8.1;-999;eor
       3028;19510524;-999;-999;-999;    5;   0.0;   1;   11.100;-999;   3.3;  12.8;    -999;   17.1;   68.00;   23.4;    6.4;-999;eor
       3028;19510525;-999;-999;-999;    5;  42.7;   1;    5.600;-999;   6.7;  16.0;    -999;   16.0;   86.00;   22.6;   13.2;-999;eor
       3028;19510526;-999;-999;-999;    5;  15.9;   1;    6.100;-999;   7.3;  15.3;    -999;   16.2;   83.00;   22.0;   13.2;-999;eor
       3028;19510527;-999;-999;-999;    5;  11.9;   1;    0.800;-999;   7.7;  12.9;    -999;   13.0;   85.00;   16.0;   11.7;-999;eor
       3028;19510528;-999;-999;-999;    5;  15.9;   1;    0.000;-999;   8.0;  12.0;    -999;   10.7;   91.00;   13.7;    9.8;-999;eor
       3028;19510529;-999;-999;-999;    5;   0.0;   0;    2.100;-999;   7.3;   8.7;    -999;    8.6;   77.00;   12.8;    7.8;-999;eor
       3028;19510530;-999;-999;-999;    5;   0.0;   0;    5.200;-999;   3.0;   8.5;    -999;    8.9;   74.00;   14.2;    3.4;-999;eor
       3028;19510531;-999;-999;-999;    5;   0.0;   0;   14.400;-999;   0.0;   8.1;    -999;   12.5;   56.00;   18.0;    5.1;-999;eor
       3028;19510601;-999;-999;-999;    5;   0.0;   0;   14.500;   0;   0.0;   8.9;    -999;   14.7;   52.00;   21.4;    3.2;-999;eor
       3028;19510602;-999;-999;-999;    5;   0.0;   0;    3.300;   0;   6.0;  12.3;    -999;   15.2;   70.00;   22.3;    9.4;-999;eor
       3028;19510603;-999;-999;-999;    5;   8.4;   1;    5.600;   0;   4.7;  15.1;    -999;   14.9;   86.00;   21.3;    9.4;-999;eor
       3028;19510604;-999;-999;-999;    5;   3.0;   1;    2.800;   0;   6.3;  13.9;    -999;   14.8;   84.00;   18.5;   11.5;-999;eor
       3028;19510605;-999;-999;-999;    5;   4.3;   1;    0.600;   0;   8.0;  13.1;    -999;   12.0;   96.00;   16.0;    9.2;-999;eor
       3028;19510606;-999;-999;-999;    5;   0.0;   0;    9.500;   0;   4.7;  12.3;    -999;   15.2;   73.00;   21.4;   11.5;-999;eor
       3028;19510607;-999;-999;-999;    5;   0.0;   0;    4.500;   0;   5.0;  10.3;    -999;   11.7;   75.00;   17.4;    8.3;-999;eor
       3028;19510608;-999;-999;-999;    5;   0.0;   0;   11.200;   0;   2.0;  12.0;    -999;   14.2;   72.00;   19.5;    8.5;-999;eor
       3028;19510609;-999;-999;-999;    5;   8.5;   1;   12.900;   0;   6.3;  10.7;    -999;   15.9;   59.00;   22.4;    8.5;-999;eor
       3028;19510610;-999;-999;-999;    5;   0.6;   1;    3.600;   0;   6.3;  12.0;    -999;   12.4;   83.00;   16.9;   10.9;-999;eor
       3028;19510611;-999;-999;-999;    5;   0.0;   0;    8.700;   0;   3.3;  11.3;    -999;   13.9;   71.00;   19.8;    8.2;-999;eor
       3028;19510612;-999;-999;-999;    5;   4.6;   1;    5.400;   0;   6.3;  15.5;    -999;   17.4;   76.00;   23.6;   11.2;-999;eor
       3028;19510613;-999;-999;-999;    5;   0.0;   1;    0.800;   0;   8.0;  13.3;    -999;   13.8;   84.00;   17.6;   12.2;-999;eor
       3028;19510614;-999;-999;-999;    5;   0.0;   0;   12.600;   0;   5.0;  15.5;    -999;   18.9;   71.00;   25.5;   11.6;-999;eor
       3028;19510615;-999;-999;-999;    5;   0.8;   1;    4.000;   0;   6.0;  17.7;    -999;   19.6;   77.00;   25.0;   12.6;-999;eor
       3028;19510616;-999;-999;-999;    5;   0.0;   0;    7.400;   0;   4.7;  14.1;    -999;   16.9;   73.00;   22.9;   14.6;-999;eor
       3028;19510617;-999;-999;-999;    5;   3.3;   1;    5.600;   0;   7.3;  16.9;    -999;   18.5;   76.00;   23.7;   13.7;-999;eor
       3028;19510618;-999;-999;-999;    5;   4.9;   1;    0.500;   0;   8.0;  12.1;    -999;   13.8;   75.00;   18.3;   11.2;-999;eor
       3028;19510619;-999;-999;-999;    5;   0.0;   0;    5.000;   0;   6.7;  12.1;    -999;   13.4;   78.00;   19.0;   10.7;-999;eor
       3028;19510620;-999;-999;-999;    5;   0.0;   0;   11.200;   0;   2.3;  11.1;    -999;   14.6;   68.00;   21.2;    9.0;-999;eor
       3028;19510621;-999;-999;-999;    5;   0.0;   0;   13.300;   0;   0.7;  13.1;    -999;   19.5;   58.00;   25.3;   12.7;-999;eor
       3028;19510622;-999;-999;-999;    5;   4.6;   1;    2.700;   0;   7.3;  16.4;    -999;   19.1;   73.00;   23.5;   14.7;-999;eor
       3028;19510623;-999;-999;-999;    5;   5.0;   1;    5.900;   0;   6.7;  17.2;    -999;   19.2;   77.00;   24.1;   16.7;-999;eor
       3028;19510624;-999;-999;-999;    5;   1.5;   1;    2.600;   0;   8.0;  14.8;    -999;   14.5;   88.00;   18.3;   13.2;-999;eor
       3028;19510625;-999;-999;-999;    5;   0.8;   1;    2.400;   0;   8.0;  13.3;    -999;   14.7;   79.00;   18.9;   11.3;-999;eor
       3028;19510626;-999;-999;-999;    5;   5.8;   1;    0.900;   0;   7.7;  12.5;    -999;   12.8;   83.00;   16.0;   11.4;-999;eor
       3028;19510627;-999;-999;-999;    5;   5.1;   1;    0.000;   0;   8.0;  12.7;    -999;   11.7;   92.00;   13.2;    9.5;-999;eor
       3028;19510628;-999;-999;-999;    5;   5.9;   1;    0.700;   0;   7.7;  13.6;    -999;   13.6;   88.00;   17.9;   11.2;-999;eor
       3028;19510629;-999;-999;-999;    5;   0.0;   0;    0.400;   0;   7.3;  11.2;    -999;   12.8;   77.00;   14.5;   10.4;-999;eor
       3028;19510630;-999;-999;-999;    5;   0.0;   0;    0.400;   0;   8.0;  10.9;    -999;   12.8;   74.00;   15.4;   10.0;-999;eor
       3028;19510701;-999;-999;-999;    5;   0.0;   0;    7.100;   0;   5.0;  11.9;    -999;   13.5;   75.00;   20.6;    9.1;-999;eor
